0.0004015010043002138, 999.2164544564154
0.0006541362286828872, 898.922624877571
0.000908919342461109, 798.6287952987268
0.0014192984638518684, 698.3349657198826
0.002517222812906427, 599.6082272282076
0.003930701333582669, 499.3143976493634
0.008261343710999347, 399.02056807051906
0.018504659834025248, 298.72673849167484
0.044173447031400734, 248.5798237022526
0.2983007723887912, 248.5798237022526
0.4233778280172355, 299.5102840352596
0.6269530551470881, 399.0205680705192
0.8002502278161052, 499.3143976493634
0.9284145445194726, 599.6082272282076
1.0657363271637612, 698.3349657198826
1.1601553017399715, 798.6287952987268
1.2629393310983044, 898.922624877571
1.3459603241553615, 999.2164544564154

