0.0010210458068332419, 1.061643835616438
0.001988348299988059, 1.7465753424657526
0.0030157614467543406, 2.1438356164383556
0.004018094074105783, 2.3538812785388123
0.0050176748194872434, 2.531963470319634
0.005982523622131327, 2.7739726027397253
0.007002064881664273, 2.8287671232876708
0.007970903249046635, 2.9429223744292234
0.008990189460691906, 2.95662100456621
0.010000000000000016, 3.025114155251141
0.014958029033722849, 3.3356164383561637
0.019929549761102144, 3.4223744292237437
0.024887421288725054, 3.481735159817351
0.02994897129294818, 3.563926940639269
0.03990295194179589, 3.43607305936073
0.04982960415781637, 3.4223744292237437
0.05996384145823511, 3.331050228310502
0.06953621625411213, 3.308219178082191
0.0798937052144032, 3.194063926940639
0.09011018251665028, 3.1529680365296797
0.09976885197220343, 3.1347031963470315
0.14992684327860487, 2.8926940639269403
0.19975723251435973, 2.7785388127853876
0.24945081352303192, 2.6780821917808213
0.3001835813575592, 2.655251141552511
0.3481036224764154, 2.6643835616438354
0.3981071705534973, 2.668949771689497
0.44694209078398456, 2.6963470319634695
0.4994505115855145, 2.737442922374429
0.5478901179593945, 2.8059360730593603
0.6010276782070388, 2.8698630136986294
0.6236987510354346, 2.897260273972602
0.6472249883792547, 2.938356164383561
0.6716386474834019, 2.9703196347031957
0.6969732023526315, 3.020547945205479
0.7505452563167005, 3.102739726027397
0.8007880579468065, 3.1849315068493147
0.8465218862012606, 3.2716894977168947
0.8948676203477295, 3.3630136986301364
1, 3.5502283105022827
1.1922900222423505, 3.9429223744292234

